consensus,mec_count,consumer_id,run_id,file,service_id,has_success,c_bid_collection_ms,c_winner_selection_ms,c_provider_deploy_ms,c_vxlan_setup_ms,c_postcheck_ms,c_total_ms
clique,30,21,11,clique/30-mecs/consumer_21_run_11.csv,service755e86c5,1,9331,397,9127,315,1126,20296
clique,30,21,12,clique/30-mecs/consumer_21_run_12.csv,serviceeab7c336,1,8276,346,14131,337,1140,24231
clique,30,21,13,clique/30-mecs/consumer_21_run_13.csv,servicea6dc80a3,1,9173,389,12916,334,1131,23944
clique,30,21,14,clique/30-mecs/consumer_21_run_14.csv,servicee4bd3f04,1,9054,377,14169,407,1175,25182
clique,30,21,15,clique/30-mecs/consumer_21_run_15.csv,service77842eeb,1,7417,386,15298,387,1172,24661
clique,30,21,16,clique/30-mecs/consumer_21_run_16.csv,service4965bcc0,1,6056,370,13961,306,1150,21845
clique,30,21,17,clique/30-mecs/consumer_21_run_17.csv,service083adf3f,1,9477,363,14208,339,1113,25500
clique,30,21,18,clique/30-mecs/consumer_21_run_18.csv,service0715000c,1,6428,400,13770,333,1120,22052
clique,30,21,19,clique/30-mecs/consumer_21_run_19.csv,servicebb3de577,1,6430,374,14199,374,1108,22486
clique,30,21,2,clique/30-mecs/consumer_21_run_2.csv,service2e70e390,1,8883,418,13340,353,1136,24130
clique,30,21,20,clique/30-mecs/consumer_21_run_20.csv,service697c630a,1,8826,412,8898,329,1150,19615
clique,30,21,3,clique/30-mecs/consumer_21_run_3.csv,servicec9eca090,1,9654,369,10474,322,1167,21987
clique,30,21,4,clique/30-mecs/consumer_21_run_4.csv,servicee19a613f,1,8922,404,8720,299,1138,19484
clique,30,21,5,clique/30-mecs/consumer_21_run_5.csv,service2e70e390,1,8883,418,13340,353,1136,24130
clique,30,21,6,clique/30-mecs/consumer_21_run_6.csv,servicee650fa03,1,6604,396,14204,343,1119,22667
clique,30,21,7,clique/30-mecs/consumer_21_run_7.csv,service8a544d41,1,6310,384,9067,340,1126,17228
clique,30,21,8,clique/30-mecs/consumer_21_run_8.csv,serviced6e48d3a,1,6016,404,14068,334,1124,21946
clique,30,21,9,clique/30-mecs/consumer_21_run_9.csv,service6e9f2e43,1,7019,363,14060,344,1136,22925
clique,30,22,1,clique/30-mecs/consumer_22_run_1.csv,service371157ac,1,9949,375,14037,308,1125,25795
clique,30,22,10,clique/30-mecs/consumer_22_run_10.csv,service0b7667ab,1,8291,401,14108,326,1151,24278
clique,30,22,11,clique/30-mecs/consumer_22_run_11.csv,service752c752c,1,9541,347,19190,336,1187,30602
clique,30,22,12,clique/30-mecs/consumer_22_run_12.csv,service1c04364d,1,8097,382,9132,363,1133,19108
clique,30,22,13,clique/30-mecs/consumer_22_run_13.csv,service98ca1980,1,9081,429,13029,326,1128,23993
clique,30,22,14,clique/30-mecs/consumer_22_run_14.csv,serviceb0cdda53,1,9109,446,14132,398,1112,25198
clique,30,22,15,clique/30-mecs/consumer_22_run_15.csv,service777dfea6,1,7397,362,15314,432,1134,24640
clique,30,22,16,clique/30-mecs/consumer_22_run_16.csv,servicebd79d54f,1,5956,418,14171,342,1129,22017
clique,30,22,17,clique/30-mecs/consumer_22_run_17.csv,service44b1ef8b,1,9535,354,13961,296,1169,25316
clique,30,22,18,clique/30-mecs/consumer_22_run_18.csv,service37372dde,1,6342,411,14001,335,1123,22213
clique,30,22,19,clique/30-mecs/consumer_22_run_19.csv,service28a81b90,1,6551,350,14245,311,1161,22619
clique,30,22,2,clique/30-mecs/consumer_22_run_2.csv,serviceef7df974,1,8882,399,13533,330,1121,24266
clique,30,22,20,clique/30-mecs/consumer_22_run_20.csv,servicea7a703f3,1,9149,323,13635,353,1115,24576
clique,30,22,3,clique/30-mecs/consumer_22_run_3.csv,service0a294869,1,9648,414,10652,368,1115,22198
clique,30,22,4,clique/30-mecs/consumer_22_run_4.csv,serviceec87c288,1,8973,397,13734,355,1124,24584
clique,30,22,5,clique/30-mecs/consumer_22_run_5.csv,serviceef7df974,1,8882,399,13533,330,1121,24266
clique,30,22,6,clique/30-mecs/consumer_22_run_6.csv,servicec08fa913,1,6605,418,14068,385,1127,22604
clique,30,22,7,clique/30-mecs/consumer_22_run_7.csv,servicebe9c0a82,1,6248,409,14126,379,1135,22298
clique,30,22,8,clique/30-mecs/consumer_22_run_8.csv,service15eb6a62,1,6042,371,19251,337,1114,27117
clique,30,22,9,clique/30-mecs/consumer_22_run_9.csv,serviceedd3ae70,1,7044,338,13959,364,1121,22827
clique,30,23,1,clique/30-mecs/consumer_23_run_1.csv,service1ce04e94,1,9790,421,8967,334,1130,20649
clique,30,23,10,clique/30-mecs/consumer_23_run_10.csv,service65edff71,1,8268,367,14193,341,1125,24295
clique,30,23,11,clique/30-mecs/consumer_23_run_11.csv,service7dde024d,1,9495,332,14250,365,1115,25559
clique,30,23,12,clique/30-mecs/consumer_23_run_12.csv,service039bc899,1,8328,353,13993,286,1120,24081
clique,30,23,13,clique/30-mecs/consumer_23_run_13.csv,service329488a7,1,8961,363,13135,355,1114,23928
clique,30,23,14,clique/30-mecs/consumer_23_run_14.csv,servicedc6440ea,1,9075,461,14126,392,1119,25175
clique,30,23,15,clique/30-mecs/consumer_23_run_15.csv,service8bf4bbf5,1,7527,367,15120,414,1124,24554
clique,30,23,16,clique/30-mecs/consumer_23_run_16.csv,servicecaaba8fd,1,6035,371,14083,342,1140,21973
clique,30,23,17,clique/30-mecs/consumer_23_run_17.csv,service2a0a4084,1,9563,380,13985,327,1145,25401
clique,30,23,18,clique/30-mecs/consumer_23_run_18.csv,service9c49bcae,1,6230,428,14112,375,1139,22285
clique,30,23,19,clique/30-mecs/consumer_23_run_19.csv,servicec3c86e8e,1,6724,365,13859,360,1101,22410
clique,30,23,2,clique/30-mecs/consumer_23_run_2.csv,service577c11a8,1,8996,428,8321,401,1113,19261
clique,30,23,20,clique/30-mecs/consumer_23_run_20.csv,serviced6eda949,1,8750,396,13957,303,1113,24520
clique,30,23,3,clique/30-mecs/consumer_23_run_3.csv,serviceb0b98d35,1,9604,343,10625,377,1140,22089
clique,30,23,4,clique/30-mecs/consumer_23_run_4.csv,service173d1aab,1,8888,372,13985,327,1111,24685
clique,30,23,5,clique/30-mecs/consumer_23_run_5.csv,service577c11a8,1,8996,428,8321,401,1113,19261
clique,30,23,6,clique/30-mecs/consumer_23_run_6.csv,service492acb56,1,6600,376,14279,316,1153,22725
clique,30,23,7,clique/30-mecs/consumer_23_run_7.csv,service4bb892c4,1,6416,368,13853,335,1116,22089
clique,30,23,8,clique/30-mecs/consumer_23_run_8.csv,service2e447f80,1,5858,446,14197,371,1115,21987
clique,30,23,9,clique/30-mecs/consumer_23_run_9.csv,serviceb3f6379b,1,6803,362,14197,390,1113,22866
clique,30,24,1,clique/30-mecs/consumer_24_run_1.csv,service0e27f893,1,9777,410,9029,341,1143,20701
clique,30,24,10,clique/30-mecs/consumer_24_run_10.csv,service47edf250,1,8270,385,14137,385,1108,24286
clique,30,24,11,clique/30-mecs/consumer_24_run_11.csv,service29763c76,1,9551,383,13965,438,1121,25459
clique,30,24,12,clique/30-mecs/consumer_24_run_12.csv,serviced6c0eb43,1,8078,400,9286,336,1124,19224
clique,30,24,13,clique/30-mecs/consumer_24_run_13.csv,service29532678,1,9155,392,12908,277,1109,23842
clique,30,24,14,clique/30-mecs/consumer_24_run_14.csv,servicef806d04e,1,9133,343,14187,373,1137,25173
clique,30,24,15,clique/30-mecs/consumer_24_run_15.csv,service9e853841,1,7437,364,15264,406,1151,24623
clique,30,24,16,clique/30-mecs/consumer_24_run_16.csv,service1dac4441,1,6026,396,14149,303,1101,21976
clique,30,24,17,clique/30-mecs/consumer_24_run_17.csv,service4b613537,1,9530,386,20317,323,1112,31669
clique,30,24,18,clique/30-mecs/consumer_24_run_18.csv,service1aff564a,1,6367,424,13818,296,1104,22009
clique,30,24,19,clique/30-mecs/consumer_24_run_19.csv,service5753cf85,1,6375,367,14319,361,1108,22531
clique,30,24,2,clique/30-mecs/consumer_24_run_2.csv,service29ef6dce,1,8886,389,13511,276,1099,24162
clique,30,24,20,clique/30-mecs/consumer_24_run_20.csv,service5dcb4d54,1,8871,373,13975,322,1124,24666
clique,30,24,3,clique/30-mecs/consumer_24_run_3.csv,servicec9629b71,1,9418,424,10678,349,1120,21990
clique,30,24,4,clique/30-mecs/consumer_24_run_4.csv,servicebebb305b,1,8921,394,13741,427,1100,24586
clique,30,24,5,clique/30-mecs/consumer_24_run_5.csv,service29ef6dce,1,8886,389,13511,276,1099,24162
clique,30,24,6,clique/30-mecs/consumer_24_run_6.csv,servicebb10b933,1,6611,419,14077,330,1112,22549
clique,30,24,7,clique/30-mecs/consumer_24_run_7.csv,servicee219625b,1,6210,393,9045,325,1130,17104
clique,30,24,8,clique/30-mecs/consumer_24_run_8.csv,service346a4ddc,1,6004,404,14086,334,1116,21944
clique,30,24,9,clique/30-mecs/consumer_24_run_9.csv,service32558101,1,6854,418,19179,275,1114,27840
clique,30,2,1,clique/30-mecs/consumer_2_run_1.csv,service5036b895,1,9955,441,18900,426,1114,30837
clique,30,2,10,clique/30-mecs/consumer_2_run_10.csv,service95e1e65f,1,8323,355,19339,422,1077,29516
clique,30,2,11,clique/30-mecs/consumer_2_run_11.csv,service533633a8,1,9654,424,13977,420,1073,25548
clique,30,2,12,clique/30-mecs/consumer_2_run_12.csv,serviceef4c473f,1,8234,531,24155,372,1084,34377
clique,30,2,13,clique/30-mecs/consumer_2_run_13.csv,service88af2d05,1,9069,412,13226,446,1089,24242
clique,30,2,14,clique/30-mecs/consumer_2_run_14.csv,service9fafaeac,1,9246,386,19134,490,1071,30328
clique,30,2,15,clique/30-mecs/consumer_2_run_15.csv,service166e7a8d,1,7444,389,19049,410,1100,28393
clique,30,2,16,clique/30-mecs/consumer_2_run_16.csv,service223dfdbe,1,5903,380,14234,429,1069,22015
clique,30,2,17,clique/30-mecs/consumer_2_run_17.csv,service268596ab,1,9470,451,20364,381,1082,31749
clique,30,2,18,clique/30-mecs/consumer_2_run_18.csv,service0b0d84f2,1,6182,400,8919,419,1096,17016
clique,30,2,19,clique/30-mecs/consumer_2_run_19.csv,service7a14f8d1,1,6359,461,9103,370,1074,17368
clique,30,2,2,clique/30-mecs/consumer_2_run_2.csv,servicef44aadf4,1,8885,533,13376,337,1088,24219
clique,30,2,20,clique/30-mecs/consumer_2_run_20.csv,service34e79ffa,1,8789,432,13955,386,1116,24679
clique,30,2,3,clique/30-mecs/consumer_2_run_3.csv,servicec34ddb6c,1,9586,435,18856,380,1079,30337
clique,30,2,4,clique/30-mecs/consumer_2_run_4.csv,service8d38bd30,1,8640,308,14278,374,1108,24709
clique,30,2,5,clique/30-mecs/consumer_2_run_5.csv,servicef44aadf4,1,8885,533,13376,337,1088,24219
clique,30,2,6,clique/30-mecs/consumer_2_run_6.csv,service39b2ddbf,1,6659,504,19408,438,1083,28093
clique,30,2,7,clique/30-mecs/consumer_2_run_7.csv,servicec86eda80,1,6344,529,13849,441,1076,22240
clique,30,2,8,clique/30-mecs/consumer_2_run_8.csv,service2ee11fe6,1,5841,428,14115,365,1087,21837
clique,30,2,9,clique/30-mecs/consumer_2_run_9.csv,service1f053c59,1,7011,444,24119,386,1087,33047
clique,30,3,1,clique/30-mecs/consumer_3_run_1.csv,serviceb0087a42,1,10083,355,18965,313,1115,30832
clique,30,3,10,clique/30-mecs/consumer_3_run_10.csv,serviceb4d2b31d,1,8244,426,19324,325,1091,29411
clique,30,3,11,clique/30-mecs/consumer_3_run_11.csv,service36388e66,1,9425,476,24190,321,1087,35500
clique,30,3,12,clique/30-mecs/consumer_3_run_12.csv,service373dec3c,1,8179,456,24221,298,1075,34229
clique,30,3,13,clique/30-mecs/consumer_3_run_13.csv,serviceb0e52022,1,9034,386,23325,256,1058,34059
clique,30,3,14,clique/30-mecs/consumer_3_run_14.csv,service6bf3e69d,1,9244,340,24158,306,1079,35127
clique,30,3,15,clique/30-mecs/consumer_3_run_15.csv,service5e3bb58e,1,7530,315,19248,348,1099,28540
clique,30,3,16,clique/30-mecs/consumer_3_run_16.csv,service1d1a9ab9,1,5974,370,24877,336,1096,32655
clique,30,3,17,clique/30-mecs/consumer_3_run_17.csv,service109d548e,1,9390,337,24226,312,1091,35357
clique,30,3,18,clique/30-mecs/consumer_3_run_18.csv,serviceabed9de4,1,6263,297,19146,332,1071,27109
clique,30,3,19,clique/30-mecs/consumer_3_run_19.csv,serviced816648b,1,6385,337,19434,328,1071,27555
clique,30,3,2,clique/30-mecs/consumer_3_run_2.csv,servicea58f82ec,1,8877,350,23612,296,1076,34211
clique,30,3,20,clique/30-mecs/consumer_3_run_20.csv,service2efd1844,1,8711,361,24188,369,1128,34758
clique,30,3,3,clique/30-mecs/consumer_3_run_3.csv,service6ad24a30,1,9880,379,23773,295,1071,35399
clique,30,3,4,clique/30-mecs/consumer_3_run_4.csv,service88993627,1,8829,376,19145,305,1069,29724
clique,30,3,5,clique/30-mecs/consumer_3_run_5.csv,servicea58f82ec,1,8877,350,23612,296,1076,34211
clique,30,3,6,clique/30-mecs/consumer_3_run_6.csv,service873c0f16,1,6615,398,24196,309,1094,32612
clique,30,3,7,clique/30-mecs/consumer_3_run_7.csv,service1f0b3928,1,6347,480,24129,301,1095,32353
clique,30,3,8,clique/30-mecs/consumer_3_run_8.csv,service07714e9c,1,6013,362,19132,320,1099,26927
clique,30,3,9,clique/30-mecs/consumer_3_run_9.csv,service1da8690a,1,6877,538,19142,325,1074,27956
clique,30,4,1,clique/30-mecs/consumer_4_run_1.csv,servicec16b7ce8,1,9967,501,18884,366,1107,30826
clique,30,4,10,clique/30-mecs/consumer_4_run_10.csv,service7afb3dca,1,8305,354,14271,346,1109,24385
clique,30,4,11,clique/30-mecs/consumer_4_run_11.csv,service3e305f77,1,9277,407,24360,322,1106,35472
clique,30,4,12,clique/30-mecs/consumer_4_run_12.csv,servicef4c87aa2,1,8194,494,14050,293,1086,24117
clique,30,4,13,clique/30-mecs/consumer_4_run_13.csv,service75afbe73,1,9069,521,17982,325,1100,28997
clique,30,4,14,clique/30-mecs/consumer_4_run_14.csv,service04bb0c9f,1,9069,462,14069,349,1080,25029
clique,30,4,15,clique/30-mecs/consumer_4_run_15.csv,service482c5daf,1,7583,384,15097,360,1076,24501
clique,30,4,16,clique/30-mecs/consumer_4_run_16.csv,service977300ce,1,6032,430,14038,339,1074,21913
clique,30,4,17,clique/30-mecs/consumer_4_run_17.csv,service3b27ead4,1,9283,419,14264,362,1080,25412
clique,30,4,18,clique/30-mecs/consumer_4_run_18.csv,serviceb09b7a43,1,6219,394,14109,309,1084,22115
clique,30,4,19,clique/30-mecs/consumer_4_run_19.csv,service1bf972b4,1,6408,404,19158,437,1099,27506
clique,30,4,2,clique/30-mecs/consumer_4_run_2.csv,service296291d3,1,8860,377,18640,407,1101,29386
clique,30,4,20,clique/30-mecs/consumer_4_run_20.csv,serviceb9d07a14,1,8769,470,8929,283,1119,19570
clique,30,4,3,clique/30-mecs/consumer_4_run_3.csv,service1eaacdb6,1,9578,455,13953,323,1086,25396
clique,30,4,4,clique/30-mecs/consumer_4_run_4.csv,serviceb0ab56b3,1,8891,408,13898,353,1092,24642
clique,30,4,5,clique/30-mecs/consumer_4_run_5.csv,service296291d3,1,8860,377,18640,407,1101,29386
clique,30,4,6,clique/30-mecs/consumer_4_run_6.csv,servicedc871db3,1,6660,382,19688,359,1085,28175
clique,30,4,7,clique/30-mecs/consumer_4_run_7.csv,servicedd231f9a,1,6252,331,19242,339,1069,27233
clique,30,4,8,clique/30-mecs/consumer_4_run_8.csv,servicecfb48dd6,1,5948,458,14102,327,1096,21932
clique,30,4,9,clique/30-mecs/consumer_4_run_9.csv,service7c075d64,1,6991,522,23930,334,1073,32851
clique,30,5,1,clique/30-mecs/consumer_5_run_1.csv,service25e9d271,1,9947,419,18887,421,1078,30753
clique,30,5,10,clique/30-mecs/consumer_5_run_10.csv,serviceb70c2995,1,8269,424,14229,335,1124,24381
clique,30,5,11,clique/30-mecs/consumer_5_run_11.csv,service3e663f88,1,9230,374,14342,332,1125,25403
clique,30,5,12,clique/30-mecs/consumer_5_run_12.csv,service2a05d0f0,1,8212,442,14263,377,1077,24371
clique,30,5,13,clique/30-mecs/consumer_5_run_13.csv,service14bb6a1d,1,8915,378,13206,353,1111,23963
clique,30,5,14,clique/30-mecs/consumer_5_run_14.csv,service8b4ba6b0,1,9256,390,19114,428,1090,30279
clique,30,5,15,clique/30-mecs/consumer_5_run_15.csv,servicec2bb61f1,1,7354,393,8993,315,1142,18197
clique,30,5,16,clique/30-mecs/consumer_5_run_16.csv,service1212256c,1,5939,464,19168,426,1073,27071
clique,30,5,17,clique/30-mecs/consumer_5_run_17.csv,servicea3cec0ad,1,9444,407,20368,326,1084,31630
clique,30,5,18,clique/30-mecs/consumer_5_run_18.csv,servicef4f57f6e,1,6332,394,8959,353,1097,17135
clique,30,5,19,clique/30-mecs/consumer_5_run_19.csv,serviceb5e17b6f,1,6410,351,14347,316,1076,22500
clique,30,5,2,clique/30-mecs/consumer_5_run_2.csv,serviced824fbaa,1,8901,402,18593,379,1134,29410
clique,30,5,20,clique/30-mecs/consumer_5_run_20.csv,service1840d6c1,1,8775,414,13963,366,1105,24624
clique,30,5,3,clique/30-mecs/consumer_5_run_3.csv,servicecb7c175e,1,9530,436,18968,378,1079,30392
clique,30,5,4,clique/30-mecs/consumer_5_run_4.csv,service47340a63,1,8911,433,18982,428,1109,29864
clique,30,5,5,clique/30-mecs/consumer_5_run_5.csv,serviced824fbaa,1,8901,402,18593,379,1134,29410
clique,30,5,6,clique/30-mecs/consumer_5_run_6.csv,servicea0a138fe,1,6553,435,14087,324,1083,22482
clique,30,5,7,clique/30-mecs/consumer_5_run_7.csv,servicef6de8ed4,1,6291,339,24307,261,1060,32258
clique,30,5,8,clique/30-mecs/consumer_5_run_8.csv,servicee6c0b406,1,5805,425,19211,310,1078,26829
clique,30,5,9,clique/30-mecs/consumer_5_run_9.csv,service3f25fe11,1,6831,354,19202,333,1080,27801
clique,30,6,1,clique/30-mecs/consumer_6_run_1.csv,servicec31545b3,1,9896,379,14035,325,1098,25733
clique,30,6,10,clique/30-mecs/consumer_6_run_10.csv,service1b2bc427,1,8405,402,24185,321,1089,34402
clique,30,6,11,clique/30-mecs/consumer_6_run_11.csv,service1a6a438a,1,9477,514,23986,385,1067,35430
clique,30,6,12,clique/30-mecs/consumer_6_run_12.csv,service58d9084a,1,8195,342,24334,325,1082,34279
clique,30,6,13,clique/30-mecs/consumer_6_run_13.csv,service62f59358,1,9031,410,18195,362,1066,29065
clique,30,6,14,clique/30-mecs/consumer_6_run_14.csv,service96786c34,1,9219,403,19053,372,1069,30117
clique,30,6,15,clique/30-mecs/consumer_6_run_15.csv,servicedbb9f709,1,7560,344,24143,385,1070,33502
clique,30,6,16,clique/30-mecs/consumer_6_run_16.csv,servicef4da7d28,1,5951,305,24968,336,1082,32643
clique,30,6,17,clique/30-mecs/consumer_6_run_17.csv,servicea8e78094,1,9396,353,20552,319,1073,31693
clique,30,6,18,clique/30-mecs/consumer_6_run_18.csv,servicee0c522f4,1,6342,345,19059,342,1086,27175
clique,30,6,19,clique/30-mecs/consumer_6_run_19.csv,service1d6606da,1,6333,319,14428,282,1073,22436
clique,30,6,2,clique/30-mecs/consumer_6_run_2.csv,service9fcb5121,1,8867,358,18673,339,1082,29319
clique,30,6,20,clique/30-mecs/consumer_6_run_20.csv,service74079142,1,8937,370,19198,394,1071,29970
clique,30,6,3,clique/30-mecs/consumer_6_run_3.csv,service5d0907b5,1,9451,414,14037,352,1080,25335
clique,30,6,4,clique/30-mecs/consumer_6_run_4.csv,service4fba37a6,1,8844,462,29049,293,1066,39715
clique,30,6,5,clique/30-mecs/consumer_6_run_5.csv,service9fcb5121,1,8867,358,18673,339,1082,29319
clique,30,6,6,clique/30-mecs/consumer_6_run_6.csv,servicea0250b7b,1,6566,334,24406,321,1092,32719
clique,30,6,7,clique/30-mecs/consumer_6_run_7.csv,servicec35f22c6,1,6342,542,24156,354,1080,32475
clique,30,6,8,clique/30-mecs/consumer_6_run_8.csv,service59386d32,1,6057,356,19060,350,1089,26912
clique,30,6,9,clique/30-mecs/consumer_6_run_9.csv,service4062a524,1,6961,468,24120,345,1062,32957
clique,30,7,1,clique/30-mecs/consumer_7_run_1.csv,servicef4824ced,1,10031,446,23755,327,1076,35636
clique,30,7,10,clique/30-mecs/consumer_7_run_10.csv,service90c5d11b,1,8370,411,19161,301,1102,29345
clique,30,7,11,clique/30-mecs/consumer_7_run_11.csv,servicecb63d5a4,1,9556,361,14071,343,1078,25410
clique,30,7,12,clique/30-mecs/consumer_7_run_12.csv,servicec81f25cf,1,8186,519,14141,351,1082,24280
clique,30,7,13,clique/30-mecs/consumer_7_run_13.csv,serviceab993aa3,1,9061,500,13065,323,1093,24042
clique,30,7,14,clique/30-mecs/consumer_7_run_14.csv,service69e790aa,1,9096,445,8982,357,1079,19959
clique,30,7,15,clique/30-mecs/consumer_7_run_15.csv,service7cdd2696,1,7351,363,15164,387,1102,24367
clique,30,7,16,clique/30-mecs/consumer_7_run_16.csv,serviceafd5f43e,1,5971,462,19202,402,1081,27118
clique,30,7,17,clique/30-mecs/consumer_7_run_17.csv,service9e78e6bc,1,9440,447,8971,380,1079,20318
clique,30,7,18,clique/30-mecs/consumer_7_run_18.csv,service53fe9ada,1,6419,422,18909,384,1081,27216
clique,30,7,19,clique/30-mecs/consumer_7_run_19.csv,serviceff3f4651,1,6592,435,19143,433,1071,27676
clique,30,7,2,clique/30-mecs/consumer_7_run_2.csv,serviceb116ebbb,1,8738,298,13731,284,1074,24125
clique,30,7,20,clique/30-mecs/consumer_7_run_20.csv,service64c903b0,1,8802,421,13944,358,1084,24609
clique,30,7,3,clique/30-mecs/consumer_7_run_3.csv,serviceccbf44e3,1,9873,437,13705,311,1093,25420
clique,30,7,4,clique/30-mecs/consumer_7_run_4.csv,service842d6791,1,8691,318,19415,380,1085,29890
clique,30,7,5,clique/30-mecs/consumer_7_run_5.csv,serviceb116ebbb,1,8738,298,13731,284,1074,24125
clique,30,7,6,clique/30-mecs/consumer_7_run_6.csv,service51227a1d,1,6652,403,19655,384,1082,28177
clique,30,7,7,clique/30-mecs/consumer_7_run_7.csv,service0d26b5c0,1,6240,378,19266,322,1073,27279
clique,30,7,8,clique/30-mecs/consumer_7_run_8.csv,service313ff122,1,5929,446,13953,310,1080,21719
clique,30,7,9,clique/30-mecs/consumer_7_run_9.csv,service6e104829,1,6886,521,19029,355,1082,27874
clique,30,8,1,clique/30-mecs/consumer_8_run_1.csv,service6b6f917c,1,10020,387,23831,310,1078,35627
clique,30,8,10,clique/30-mecs/consumer_8_run_10.csv,service2d4478b9,1,8492,379,14049,299,1077,24296
clique,30,8,11,clique/30-mecs/consumer_8_run_11.csv,servicec956fc03,1,9588,438,18936,335,1075,30373
